Vardas         Pavarde        Galutinis (vid.)  Galutinis (med.)
Vardas9897     Pavarde9897    3.43              3.99
Vardas2015     Pavarde2015    3.43              3.54
Vardas5331     Pavarde5331    3.43              3.90
Vardas5588     Pavarde5588    3.43              3.78
Vardas1541     Pavarde1541    3.43              3.07
Vardas1765     Pavarde1765    3.43              3.93
Vardas7310     Pavarde7310    3.44              2.73
Vardas1254     Pavarde1254    3.44              3.83
Vardas120      Pavarde120     3.44              4.12
Vardas371      Pavarde371     3.44              3.39
Vardas3363     Pavarde3363    3.44              3.44
Vardas2923     Pavarde2923    3.44              3.95
Vardas9471     Pavarde9471    3.44              3.16
Vardas672      Pavarde672     3.44              2.87
Vardas8118     Pavarde8118    3.44              3.66
Vardas8706     Pavarde8706    3.44              3.22
Vardas297      Pavarde297     3.44              4.53
Vardas5565     Pavarde5565    3.44              3.84
Vardas2446     Pavarde2446    3.44              3.93
Vardas1177     Pavarde1177    3.44              3.36
Vardas2649     Pavarde2649    3.44              3.70
Vardas1767     Pavarde1767    3.44              3.62
Vardas8247     Pavarde8247    3.44              3.87
Vardas583      Pavarde583     3.44              3.32
Vardas9659     Pavarde9659    3.45              4.05
Vardas9101     Pavarde9101    3.45              4.40
Vardas8433     Pavarde8433    3.45              3.70
Vardas2445     Pavarde2445    3.45              3.89
Vardas3307     Pavarde3307    3.45              3.73
Vardas3148     Pavarde3148    3.45              3.40
Vardas6423     Pavarde6423    3.45              4.01
Vardas7223     Pavarde7223    3.45              4.10
Vardas362      Pavarde362     3.45              3.62
Vardas2889     Pavarde2889    3.45              3.52
Vardas4457     Pavarde4457    3.45              4.01
Vardas2577     Pavarde2577    3.45              4.06
Vardas4191     Pavarde4191    3.45              3.54
Vardas5458     Pavarde5458    3.46              3.06
Vardas8508     Pavarde8508    3.46              4.03
Vardas8975     Pavarde8975    3.46              3.38
Vardas2189     Pavarde2189    3.46              3.84
Vardas4620     Pavarde4620    3.46              3.90
Vardas4355     Pavarde4355    3.46              3.48
Vardas2634     Pavarde2634    3.46              3.69
Vardas1943     Pavarde1943    3.46              3.62
Vardas7383     Pavarde7383    3.46              3.74
Vardas8882     Pavarde8882    3.46              4.05
Vardas3751     Pavarde3751    3.46              3.42
Vardas5633     Pavarde5633    3.46              3.69
Vardas9271     Pavarde9271    3.46              3.59
Vardas1185     Pavarde1185    3.46              3.45
Vardas1798     Pavarde1798    3.46              3.05
Vardas484      Pavarde484     3.46              4.01
Vardas1514     Pavarde1514    3.47              3.89
Vardas4673     Pavarde4673    3.47              4.52
Vardas1026     Pavarde1026    3.47              3.62
Vardas4826     Pavarde4826    3.47              3.52
Vardas5407     Pavarde5407    3.47              3.75
Vardas2858     Pavarde2858    3.47              3.54
Vardas7716     Pavarde7716    3.47              3.61
Vardas9323     Pavarde9323    3.47              3.95
Vardas2567     Pavarde2567    3.47              3.59
Vardas4766     Pavarde4766    3.47              3.38
Vardas3243     Pavarde3243    3.47              3.21
Vardas8285     Pavarde8285    3.47              3.29
Vardas9290     Pavarde9290    3.47              4.47
Vardas8581     Pavarde8581    3.47              4.04
Vardas9239     Pavarde9239    3.47              4.25
Vardas776      Pavarde776     3.47              3.62
Vardas6959     Pavarde6959    3.47              4.65
Vardas9335     Pavarde9335    3.47              4.39
Vardas7152     Pavarde7152    3.47              3.54
Vardas8200     Pavarde8200    3.48              3.91
Vardas8277     Pavarde8277    3.48              3.15
Vardas7213     Pavarde7213    3.48              3.28
Vardas3526     Pavarde3526    3.48              3.10
Vardas6818     Pavarde6818    3.48              3.73
Vardas7088     Pavarde7088    3.48              3.50
Vardas4152     Pavarde4152    3.48              3.65
Vardas2378     Pavarde2378    3.48              3.51
Vardas1511     Pavarde1511    3.48              3.35
Vardas4043     Pavarde4043    3.48              3.45
Vardas4873     Pavarde4873    3.48              4.23
Vardas109      Pavarde109     3.48              3.51
Vardas5501     Pavarde5501    3.48              4.20
Vardas2798     Pavarde2798    3.48              4.85
Vardas3468     Pavarde3468    3.48              4.38
Vardas550      Pavarde550     3.48              3.58
Vardas9933     Pavarde9933    3.48              3.92
Vardas3369     Pavarde3369    3.48              3.43
Vardas4511     Pavarde4511    3.48              4.06
Vardas7178     Pavarde7178    3.48              3.98
Vardas7535     Pavarde7535    3.49              3.84
Vardas1881     Pavarde1881    3.49              3.43
Vardas1603     Pavarde1603    3.49              3.64
Vardas3224     Pavarde3224    3.49              3.81
Vardas3056     Pavarde3056    3.49              4.72
Vardas336      Pavarde336     3.49              3.97
Vardas8262     Pavarde8262    3.49              3.64
Vardas696      Pavarde696     3.49              3.89
Vardas5593     Pavarde5593    3.49              3.76
Vardas6900     Pavarde6900    3.49              3.30
Vardas6301     Pavarde6301    3.49              4.04
Vardas7812     Pavarde7812    3.49              3.96
Vardas742      Pavarde742     3.49              3.85
Vardas7271     Pavarde7271    3.49              3.46
Vardas4196     Pavarde4196    3.50              3.23
Vardas2478     Pavarde2478    3.50              4.05
Vardas2986     Pavarde2986    3.50              4.20
Vardas9375     Pavarde9375    3.50              3.87
Vardas2135     Pavarde2135    3.50              3.74
Vardas1819     Pavarde1819    3.50              3.34
Vardas1138     Pavarde1138    3.50              3.74
Vardas6693     Pavarde6693    3.50              3.92
Vardas7973     Pavarde7973    3.50              3.08
Vardas3762     Pavarde3762    3.50              2.99
Vardas3629     Pavarde3629    3.50              2.99
Vardas891      Pavarde891     3.50              3.85
Vardas5015     Pavarde5015    3.50              2.96
Vardas5504     Pavarde5504    3.50              3.73
Vardas7242     Pavarde7242    3.50              4.33
Vardas186      Pavarde186     3.50              4.58
Vardas746      Pavarde746     3.50              3.72
Vardas9021     Pavarde9021    3.50              3.44
Vardas8530     Pavarde8530    3.50              3.07
Vardas7071     Pavarde7071    3.50              3.40
Vardas3685     Pavarde3685    3.51              3.41
Vardas8879     Pavarde8879    3.51              3.52
Vardas2006     Pavarde2006    3.51              3.85
Vardas162      Pavarde162     3.51              3.44
Vardas6116     Pavarde6116    3.51              3.64
Vardas1031     Pavarde1031    3.51              4.09
Vardas2139     Pavarde2139    3.51              4.00
Vardas3306     Pavarde3306    3.51              3.28
Vardas1351     Pavarde1351    3.51              3.66
Vardas9005     Pavarde9005    3.51              4.20
Vardas7853     Pavarde7853    3.51              3.97
Vardas9472     Pavarde9472    3.51              3.83
Vardas4753     Pavarde4753    3.51              3.51
Vardas5067     Pavarde5067    3.51              3.94
Vardas4479     Pavarde4479    3.51              4.31
Vardas9256     Pavarde9256    3.51              3.34
Vardas7365     Pavarde7365    3.51              3.77
Vardas4330     Pavarde4330    3.51              4.39
Vardas9367     Pavarde9367    3.51              4.14
Vardas9816     Pavarde9816    3.51              3.06
Vardas1341     Pavarde1341    3.51              3.80
Vardas8136     Pavarde8136    3.51              3.67
Vardas2295     Pavarde2295    3.52              3.41
Vardas9631     Pavarde9631    3.52              3.25
Vardas5366     Pavarde5366    3.52              3.62
Vardas1709     Pavarde1709    3.52              3.39
Vardas8021     Pavarde8021    3.52              3.77
Vardas9449     Pavarde9449    3.52              3.41
Vardas2179     Pavarde2179    3.52              3.88
Vardas9216     Pavarde9216    3.52              3.52
Vardas7340     Pavarde7340    3.52              3.78
Vardas8854     Pavarde8854    3.52              3.44
Vardas112      Pavarde112     3.52              3.45
Vardas3928     Pavarde3928    3.52              4.26
Vardas2900     Pavarde2900    3.52              3.52
Vardas6258     Pavarde6258    3.52              3.71
Vardas30       Pavarde30      3.52              4.84
Vardas8966     Pavarde8966    3.52              3.79
Vardas1060     Pavarde1060    3.52              4.02
Vardas7016     Pavarde7016    3.52              3.82
Vardas379      Pavarde379     3.53              3.91
Vardas3046     Pavarde3046    3.53              2.94
Vardas8077     Pavarde8077    3.53              3.96
Vardas1423     Pavarde1423    3.53              3.70
Vardas6543     Pavarde6543    3.53              3.53
Vardas1890     Pavarde1890    3.53              3.98
Vardas1332     Pavarde1332    3.53              4.12
Vardas3635     Pavarde3635    3.53              3.78
Vardas4797     Pavarde4797    3.53              3.76
Vardas5950     Pavarde5950    3.53              4.08
Vardas1455     Pavarde1455    3.53              3.84
Vardas4432     Pavarde4432    3.53              3.79
Vardas8575     Pavarde8575    3.54              4.25
Vardas8686     Pavarde8686    3.54              3.47
Vardas5246     Pavarde5246    3.54              3.34
Vardas7435     Pavarde7435    3.54              3.75
Vardas6260     Pavarde6260    3.54              3.56
Vardas4368     Pavarde4368    3.54              3.48
Vardas7540     Pavarde7540    3.54              4.08
Vardas8610     Pavarde8610    3.54              4.03
Vardas693      Pavarde693     3.54              3.37
Vardas8612     Pavarde8612    3.54              3.42
Vardas3472     Pavarde3472    3.54              3.67
Vardas4804     Pavarde4804    3.54              4.72
Vardas408      Pavarde408     3.54              3.41
Vardas2838     Pavarde2838    3.54              3.34
Vardas8426     Pavarde8426    3.54              4.01
Vardas1655     Pavarde1655    3.54              4.09
Vardas7747     Pavarde7747    3.54              3.63
Vardas6415     Pavarde6415    3.54              3.49
Vardas894      Pavarde894     3.54              3.79
Vardas1094     Pavarde1094    3.54              4.25
Vardas1868     Pavarde1868    3.54              3.80
Vardas2890     Pavarde2890    3.54              3.66
Vardas5204     Pavarde5204    3.54              4.66
Vardas4980     Pavarde4980    3.54              3.71
Vardas810      Pavarde810     3.54              3.46
Vardas3024     Pavarde3024    3.54              4.06
Vardas3381     Pavarde3381    3.55              3.10
Vardas4435     Pavarde4435    3.55              3.39
Vardas2016     Pavarde2016    3.55              4.02
Vardas6063     Pavarde6063    3.55              3.86
Vardas3774     Pavarde3774    3.55              3.67
Vardas5497     Pavarde5497    3.55              4.23
Vardas4884     Pavarde4884    3.55              3.83
Vardas6616     Pavarde6616    3.55              4.33
Vardas5361     Pavarde5361    3.55              4.30
Vardas9390     Pavarde9390    3.55              3.66
Vardas8994     Pavarde8994    3.55              3.62
Vardas8260     Pavarde8260    3.55              3.88
Vardas1358     Pavarde1358    3.55              4.03
Vardas3990     Pavarde3990    3.55              4.11
Vardas4803     Pavarde4803    3.56              4.26
Vardas9956     Pavarde9956    3.56              3.76
Vardas5135     Pavarde5135    3.56              4.03
Vardas6382     Pavarde6382    3.56              4.18
Vardas3203     Pavarde3203    3.56              3.49
Vardas6143     Pavarde6143    3.56              4.30
Vardas6773     Pavarde6773    3.56              3.58
Vardas9141     Pavarde9141    3.56              4.00
Vardas9039     Pavarde9039    3.56              3.71
Vardas100      Pavarde100     3.56              3.76
Vardas9220     Pavarde9220    3.56              3.70
Vardas7411     Pavarde7411    3.56              3.57
Vardas1376     Pavarde1376    3.56              3.72
Vardas9392     Pavarde9392    3.56              4.04
Vardas5130     Pavarde5130    3.56              3.96
Vardas9964     Pavarde9964    3.56              3.52
Vardas4203     Pavarde4203    3.56              3.30
Vardas9089     Pavarde9089    3.56              3.39
Vardas8494     Pavarde8494    3.57              4.21
Vardas9201     Pavarde9201    3.57              3.75
Vardas469      Pavarde469     3.57              3.77
