Vardas         Pavarde        Galutinis (vid.)  Galutinis (med.)
Vardas81405    Pavarde81405   3.70              4.00
Vardas46630    Pavarde46630   3.70              4.00
Vardas45457    Pavarde45457   3.70              4.00
Vardas44093    Pavarde44093   3.70              3.60
Vardas7873     Pavarde7873    3.70              3.60
Vardas83208    Pavarde83208   3.70              3.00
Vardas1080     Pavarde1080    3.70              3.60
Vardas63441    Pavarde63441   3.70              3.40
Vardas83276    Pavarde83276   3.70              4.00
Vardas15193    Pavarde15193   3.70              4.00
Vardas31880    Pavarde31880   3.70              3.80
Vardas88946    Pavarde88946   3.70              3.40
Vardas26407    Pavarde26407   3.70              3.40
Vardas3563     Pavarde3563    3.70              3.80
Vardas67340    Pavarde67340   3.70              3.80
Vardas87152    Pavarde87152   3.70              3.40
Vardas63873    Pavarde63873   3.70              3.00
Vardas48416    Pavarde48416   3.70              3.40
Vardas63944    Pavarde63944   3.70              3.40
Vardas43954    Pavarde43954   3.70              3.80
Vardas7744     Pavarde7744    3.70              3.80
Vardas87132    Pavarde87132   3.70              3.80
Vardas50009    Pavarde50009   3.70              4.00
Vardas64062    Pavarde64062   3.70              4.00
Vardas31895    Pavarde31895   3.70              3.60
Vardas22008    Pavarde22008   3.70              3.80
Vardas41229    Pavarde41229   3.70              3.80
Vardas52587    Pavarde52587   3.70              4.00
Vardas88890    Pavarde88890   3.70              4.20
Vardas18331    Pavarde18331   3.70              3.40
Vardas64204    Pavarde64204   3.70              3.60
Vardas24496    Pavarde24496   3.70              3.40
Vardas38314    Pavarde38314   3.70              3.20
Vardas45096    Pavarde45096   3.70              3.20
Vardas99778    Pavarde99778   3.70              3.80
Vardas43882    Pavarde43882   3.70              3.60
Vardas87023    Pavarde87023   3.70              3.60
Vardas21601    Pavarde21601   3.70              4.40
Vardas51629    Pavarde51629   3.70              4.20
Vardas38269    Pavarde38269   3.70              3.60
Vardas73412    Pavarde73412   3.70              3.60
Vardas39425    Pavarde39425   3.70              4.00
Vardas58833    Pavarde58833   3.70              3.80
Vardas3964     Pavarde3964    3.70              3.20
Vardas64545    Pavarde64545   3.70              3.60
Vardas72644    Pavarde72644   3.70              3.00
Vardas49281    Pavarde49281   3.70              3.60
Vardas3968     Pavarde3968    3.70              3.80
Vardas8017     Pavarde8017    3.70              3.40
Vardas263      Pavarde263     3.70              3.80
Vardas28677    Pavarde28677   3.70              3.60
Vardas46997    Pavarde46997   3.70              3.80
Vardas72577    Pavarde72577   3.70              3.40
Vardas211      Pavarde211     3.70              3.80
Vardas47027    Pavarde47027   3.70              3.60
Vardas7516     Pavarde7516    3.70              3.80
Vardas67973    Pavarde67973   3.70              3.20
Vardas75149    Pavarde75149   3.70              3.40
Vardas38179    Pavarde38179   3.70              3.60
Vardas28822    Pavarde28822   3.70              3.80
Vardas4184     Pavarde4184    3.70              3.40
Vardas80223    Pavarde80223   3.70              3.40
Vardas7464     Pavarde7464    3.70              3.60
Vardas24211    Pavarde24211   3.70              3.40
Vardas92512    Pavarde92512   3.70              3.60
Vardas47121    Pavarde47121   3.70              3.80
Vardas18632    Pavarde18632   3.70              3.40
Vardas28861    Pavarde28861   3.70              4.00
Vardas38150    Pavarde38150   3.70              3.60
Vardas92073    Pavarde92073   3.70              3.40
Vardas92548    Pavarde92548   3.70              3.60
Vardas12846    Pavarde12846   3.70              3.60
Vardas38136    Pavarde38136   3.70              3.60
Vardas80072    Pavarde80072   3.70              3.60
Vardas49476    Pavarde49476   3.70              3.80
Vardas92021    Pavarde92021   3.70              4.00
Vardas79960    Pavarde79960   3.70              3.80
Vardas4400     Pavarde4400    3.70              3.80
Vardas29000    Pavarde29000   3.70              3.20
Vardas88674    Pavarde88674   3.70              3.40
Vardas92807    Pavarde92807   3.70              3.40
Vardas54682    Pavarde54682   3.70              4.20
Vardas47261    Pavarde47261   3.70              3.40
Vardas79860    Pavarde79860   3.70              3.60
Vardas48941    Pavarde48941   3.70              3.40
Vardas92907    Pavarde92907   3.70              3.80
Vardas79846    Pavarde79846   3.70              3.80
Vardas73369    Pavarde73369   3.70              3.20
Vardas12471    Pavarde12471   3.70              3.20
Vardas79829    Pavarde79829   3.70              3.20
Vardas32551    Pavarde32551   3.70              3.40
Vardas93139    Pavarde93139   3.70              3.40
Vardas13041    Pavarde13041   3.70              3.60
Vardas43559    Pavarde43559   3.70              3.80
Vardas91823    Pavarde91823   3.70              3.40
Vardas12357    Pavarde12357   3.70              3.60
Vardas12355    Pavarde12355   3.70              3.40
Vardas36787    Pavarde36787   3.70              3.60
Vardas14549    Pavarde14549   3.70              3.80
Vardas79681    Pavarde79681   3.70              3.80
Vardas50321    Pavarde50321   3.70              3.60
Vardas21354    Pavarde21354   3.70              3.80
Vardas12332    Pavarde12332   3.70              3.80
Vardas87901    Pavarde87901   3.70              3.20
Vardas29151    Pavarde29151   3.70              3.80
Vardas18868    Pavarde18868   3.70              3.80
Vardas53213    Pavarde53213   3.70              3.40
Vardas51477    Pavarde51477   3.70              3.40
Vardas29160    Pavarde29160   3.70              4.00
Vardas35485    Pavarde35485   3.70              3.40
Vardas39790    Pavarde39790   3.70              3.60
Vardas57622    Pavarde57622   3.70              4.00
Vardas47420    Pavarde47420   3.70              3.40
Vardas92260    Pavarde92260   3.70              3.80
Vardas68849    Pavarde68849   3.70              3.60
Vardas32009    Pavarde32009   3.70              3.40
Vardas31118    Pavarde31118   3.70              3.60
Vardas34757    Pavarde34757   3.70              3.80
Vardas23865    Pavarde23865   3.70              3.80
Vardas29306    Pavarde29306   3.70              3.40
Vardas79213    Pavarde79213   3.70              4.40
Vardas53375    Pavarde53375   3.70              3.60
Vardas1187     Pavarde1187    3.70              3.40
Vardas5397     Pavarde5397    3.70              3.80
Vardas71726    Pavarde71726   3.70              3.40
Vardas71705    Pavarde71705   3.70              3.80
Vardas34466    Pavarde34466   3.70              3.40
Vardas85021    Pavarde85021   3.70              3.60
Vardas16261    Pavarde16261   3.70              3.80
Vardas8673     Pavarde8673    3.70              4.00
Vardas19303    Pavarde19303   3.70              3.40
Vardas37269    Pavarde37269   3.70              3.60
Vardas56276    Pavarde56276   3.70              3.60
Vardas53494    Pavarde53494   3.70              3.60
Vardas69673    Pavarde69673   3.70              3.80
Vardas53817    Pavarde53817   3.70              3.40
Vardas94843    Pavarde94843   3.70              3.80
Vardas5044     Pavarde5044    3.70              4.00
Vardas78511    Pavarde78511   3.70              3.40
Vardas88469    Pavarde88469   3.70              3.80
Vardas78496    Pavarde78496   3.70              3.60
Vardas40116    Pavarde40116   3.70              3.40
Vardas13422    Pavarde13422   3.70              3.80
Vardas47912    Pavarde47912   3.70              3.80
Vardas69800    Pavarde69800   3.70              3.80
Vardas53863    Pavarde53863   3.70              3.40
Vardas5624     Pavarde5624    3.70              3.20
Vardas74005    Pavarde74005   3.70              3.80
Vardas23406    Pavarde23406   3.70              3.60
Vardas69851    Pavarde69851   3.70              3.40
Vardas16171    Pavarde16171   3.70              3.40
Vardas94993    Pavarde94993   3.70              3.60
Vardas11514    Pavarde11514   3.70              3.60
Vardas95013    Pavarde95013   3.70              4.40
Vardas11506    Pavarde11506   3.70              3.60
Vardas71577    Pavarde71577   3.70              3.60
Vardas95105    Pavarde95105   3.70              4.00
Vardas23376    Pavarde23376   3.70              3.40
Vardas84739    Pavarde84739   3.70              4.20
Vardas69178    Pavarde69178   3.70              3.20
Vardas95260    Pavarde95260   3.70              3.80
Vardas74507    Pavarde74507   3.70              3.40
Vardas21209    Pavarde21209   3.70              4.00
Vardas93998    Pavarde93998   3.70              3.80
Vardas6878     Pavarde6878    3.70              4.00
Vardas71914    Pavarde71914   3.70              4.00
Vardas5775     Pavarde5775    3.70              3.80
Vardas42668    Pavarde42668   3.70              3.60
Vardas95369    Pavarde95369   3.70              3.40
Vardas78268    Pavarde78268   3.70              3.20
Vardas30834    Pavarde30834   3.70              3.60
Vardas48629    Pavarde48629   3.70              3.80
Vardas90859    Pavarde90859   3.70              3.40
Vardas15641    Pavarde15641   3.70              3.60
Vardas23240    Pavarde23240   3.70              3.80
Vardas85447    Pavarde85447   3.70              3.60
Vardas54146    Pavarde54146   3.70              4.00
Vardas5131     Pavarde5131    3.70              3.40
Vardas11893    Pavarde11893   3.70              3.40
Vardas95683    Pavarde95683   3.70              3.80
Vardas70317    Pavarde70317   3.70              3.60
Vardas14623    Pavarde14623   3.70              3.20
Vardas30108    Pavarde30108   3.70              3.60
Vardas14717    Pavarde14717   3.70              3.20
Vardas95734    Pavarde95734   3.70              3.20
Vardas49596    Pavarde49596   3.70              3.60
Vardas4897     Pavarde4897    3.70              3.80
Vardas70424    Pavarde70424   3.70              4.00
Vardas71374    Pavarde71374   3.70              3.80
Vardas35843    Pavarde35843   3.70              3.40
Vardas23138    Pavarde23138   3.70              4.00
Vardas48548    Pavarde48548   3.70              3.40
Vardas74074    Pavarde74074   3.70              4.00
Vardas84810    Pavarde84810   3.70              3.60
Vardas48157    Pavarde48157   3.70              3.60
Vardas36918    Pavarde36918   3.70              3.80
Vardas48166    Pavarde48166   3.70              3.80
Vardas71341    Pavarde71341   3.70              3.40
Vardas23086    Pavarde23086   3.70              3.40
Vardas32280    Pavarde32280   3.70              3.60
Vardas91352    Pavarde91352   3.70              3.80
Vardas23645    Pavarde23645   3.70              4.00
Vardas70650    Pavarde70650   3.70              4.00
Vardas13647    Pavarde13647   3.70              3.40
Vardas5252     Pavarde5252    3.70              3.60
Vardas11013    Pavarde11013   3.70              3.60
Vardas6174     Pavarde6174    3.70              3.80
Vardas55133    Pavarde55133   3.70              3.80
Vardas42794    Pavarde42794   3.70              3.40
Vardas81983    Pavarde81983   3.70              3.80
Vardas55081    Pavarde55081   3.70              3.80
Vardas35310    Pavarde35310   3.70              3.60
Vardas53547    Pavarde53547   3.70              3.40
Vardas70732    Pavarde70732   3.70              3.40
Vardas10960    Pavarde10960   3.70              3.80
Vardas19773    Pavarde19773   3.70              3.60
Vardas49680    Pavarde49680   3.70              3.60
Vardas22941    Pavarde22941   3.70              4.20
Vardas11850    Pavarde11850   3.70              3.00
Vardas50993    Pavarde50993   3.70              3.80
Vardas50023    Pavarde50023   3.70              3.60
Vardas21323    Pavarde21323   3.70              4.00
Vardas15027    Pavarde15027   3.70              3.60
Vardas15149    Pavarde15149   3.70              3.60
Vardas14596    Pavarde14596   3.70              3.60
Vardas9882     Pavarde9882    3.70              3.60
Vardas65123    Pavarde65123   3.70              3.80
Vardas62016    Pavarde62016   3.70              3.40
Vardas62014    Pavarde62014   3.70              3.80
Vardas65147    Pavarde65147   3.70              4.00
Vardas27225    Pavarde27225   3.70              3.80
Vardas38879    Pavarde38879   3.70              3.80
Vardas42388    Pavarde42388   3.70              4.00
Vardas2088     Pavarde2088    3.70              3.60
Vardas21803    Pavarde21803   3.70              3.40
Vardas82114    Pavarde82114   3.70              3.60
Vardas45940    Pavarde45940   3.70              3.00
Vardas19905    Pavarde19905   3.70              4.00
Vardas88143    Pavarde88143   3.70              3.40
Vardas65283    Pavarde65283   3.70              3.40
Vardas32173    Pavarde32173   3.70              3.60
Vardas25566    Pavarde25566   3.70              3.40
Vardas96847    Pavarde96847   3.70              3.40
